homemade_pizza_dough_9	2	homemade_pizza_dough_1	25
homemade_pizza_dough_9	12	homemade_pizza_dough_1	0
homemade_pizza_dough_9	20	homemade_pizza_dough_1	90
homemade_pizza_dough_9	25	homemade_pizza_dough_1	0
homemade_pizza_dough_9	39	homemade_pizza_dough_1	25
homemade_pizza_dough_9	44	homemade_pizza_dough_1	25
homemade_pizza_dough_9	48	homemade_pizza_dough_1	0
homemade_pizza_dough_9	57	homemade_pizza_dough_1	43
homemade_pizza_dough_9	60	homemade_pizza_dough_1	0
homemade_pizza_dough_9	64	homemade_pizza_dough_1	0
homemade_pizza_dough_9	68	homemade_pizza_dough_1	52
homemade_pizza_dough_9	94	homemade_pizza_dough_1	40
homemade_pizza_dough_9	101	homemade_pizza_dough_1	43
homemade_pizza_dough_9	104	homemade_pizza_dough_1	72
homemade_pizza_dough_9	117	homemade_pizza_dough_1	90
homemade_pizza_dough_9	120	homemade_pizza_dough_1	90
homemade_pizza_dough_9	140	homemade_pizza_dough_1	52
homemade_pizza_dough_9	145	homemade_pizza_dough_1	0
homemade_pizza_dough_9	152	homemade_pizza_dough_1	0
homemade_pizza_dough_9	154	homemade_pizza_dough_1	90
homemade_pizza_dough_9	163	homemade_pizza_dough_1	56
homemade_pizza_dough_9	173	homemade_pizza_dough_1	0
homemade_pizza_dough_9	176	homemade_pizza_dough_1	0
homemade_pizza_dough_9	178	homemade_pizza_dough_1	90
homemade_pizza_dough_9	190	homemade_pizza_dough_1	56
homemade_pizza_dough_9	196	homemade_pizza_dough_1	0
homemade_pizza_dough_2	6	homemade_pizza_dough_9	2
homemade_pizza_dough_2	12	homemade_pizza_dough_9	20
homemade_pizza_dough_2	14	homemade_pizza_dough_9	20
homemade_pizza_dough_2	24	homemade_pizza_dough_9	31
homemade_pizza_dough_2	39	homemade_pizza_dough_9	44
homemade_pizza_dough_2	42	homemade_pizza_dough_9	48
homemade_pizza_dough_2	46	homemade_pizza_dough_9	57
homemade_pizza_dough_2	48	homemade_pizza_dough_9	60
homemade_pizza_dough_2	52	homemade_pizza_dough_9	64
homemade_pizza_dough_2	56	homemade_pizza_dough_9	68
homemade_pizza_dough_2	64	homemade_pizza_dough_9	101
homemade_pizza_dough_2	69	homemade_pizza_dough_9	94
homemade_pizza_dough_2	75	homemade_pizza_dough_9	101
homemade_pizza_dough_2	80	homemade_pizza_dough_9	104
homemade_pizza_dough_2	86	homemade_pizza_dough_9	117
homemade_pizza_dough_2	89	homemade_pizza_dough_9	120
homemade_pizza_dough_2	101	homemade_pizza_dough_9	0
homemade_pizza_dough_2	106	homemade_pizza_dough_9	140
homemade_pizza_dough_2	111	homemade_pizza_dough_9	20
homemade_pizza_dough_2	116	homemade_pizza_dough_9	173
homemade_pizza_dough_2	120	homemade_pizza_dough_9	145
homemade_pizza_dough_2	123	homemade_pizza_dough_9	0
homemade_pizza_dough_2	134	homemade_pizza_dough_9	190
homemade_pizza_dough_2	147	homemade_pizza_dough_9	0
homemade_pizza_dough_2	153	homemade_pizza_dough_9	0
homemade_pizza_dough_6	1	homemade_pizza_dough_10	9
homemade_pizza_dough_6	19	homemade_pizza_dough_10	39
homemade_pizza_dough_6	24	homemade_pizza_dough_10	39
homemade_pizza_dough_6	31	homemade_pizza_dough_10	0
homemade_pizza_dough_6	38	homemade_pizza_dough_10	0
homemade_pizza_dough_6	40	homemade_pizza_dough_10	25
homemade_pizza_dough_6	49	homemade_pizza_dough_10	0
homemade_pizza_dough_6	60	homemade_pizza_dough_10	0
homemade_pizza_dough_6	66	homemade_pizza_dough_10	0
homemade_pizza_dough_5	1	homemade_pizza_dough_6	0
homemade_pizza_dough_5	9	homemade_pizza_dough_6	1
homemade_pizza_dough_5	13	homemade_pizza_dough_6	1
homemade_pizza_dough_5	18	homemade_pizza_dough_6	1
homemade_pizza_dough_5	23	homemade_pizza_dough_6	1
homemade_pizza_dough_5	25	homemade_pizza_dough_6	0
homemade_pizza_dough_5	51	homemade_pizza_dough_6	49
homemade_pizza_dough_5	58	homemade_pizza_dough_6	49
homemade_pizza_dough_5	60	homemade_pizza_dough_6	0
homemade_pizza_dough_5	64	homemade_pizza_dough_6	0
homemade_pizza_dough_5	68	homemade_pizza_dough_6	31
homemade_pizza_dough_5	71	homemade_pizza_dough_6	40
homemade_pizza_dough_1	18	homemade_pizza_dough_0	0
homemade_pizza_dough_1	25	homemade_pizza_dough_0	16
homemade_pizza_dough_1	27	homemade_pizza_dough_0	6
homemade_pizza_dough_1	33	homemade_pizza_dough_0	16
homemade_pizza_dough_1	36	homemade_pizza_dough_0	0
homemade_pizza_dough_1	40	homemade_pizza_dough_0	0
homemade_pizza_dough_1	43	homemade_pizza_dough_0	0
homemade_pizza_dough_1	49	homemade_pizza_dough_0	0
homemade_pizza_dough_1	52	homemade_pizza_dough_0	27
homemade_pizza_dough_1	56	homemade_pizza_dough_0	0
homemade_pizza_dough_1	60	homemade_pizza_dough_0	0
homemade_pizza_dough_1	67	homemade_pizza_dough_0	0
homemade_pizza_dough_1	72	homemade_pizza_dough_0	57
homemade_pizza_dough_1	78	homemade_pizza_dough_0	0
homemade_pizza_dough_1	89	homemade_pizza_dough_0	64
homemade_pizza_dough_1	90	homemade_pizza_dough_0	91
homemade_pizza_dough_1	97	homemade_pizza_dough_0	122
homemade_pizza_dough_8	1	homemade_pizza_dough_5	0
homemade_pizza_dough_8	4	homemade_pizza_dough_5	18
homemade_pizza_dough_8	25	homemade_pizza_dough_5	23
homemade_pizza_dough_8	40	homemade_pizza_dough_5	1
homemade_pizza_dough_8	43	homemade_pizza_dough_5	9
homemade_pizza_dough_8	51	homemade_pizza_dough_5	51
homemade_pizza_dough_8	57	homemade_pizza_dough_5	60
homemade_pizza_dough_8	60	homemade_pizza_dough_5	60
homemade_pizza_dough_8	62	homemade_pizza_dough_5	0
homemade_pizza_dough_8	65	homemade_pizza_dough_5	51
homemade_pizza_dough_8	67	homemade_pizza_dough_5	58
homemade_pizza_dough_8	70	homemade_pizza_dough_5	0
homemade_pizza_dough_8	72	homemade_pizza_dough_5	0
homemade_pizza_dough_8	78	homemade_pizza_dough_5	0
homemade_pizza_dough_4	1	homemade_pizza_dough_8	25
homemade_pizza_dough_4	22	homemade_pizza_dough_8	0
homemade_pizza_dough_4	36	homemade_pizza_dough_8	25
homemade_pizza_dough_4	49	homemade_pizza_dough_8	0
homemade_pizza_dough_4	54	homemade_pizza_dough_8	0
homemade_pizza_dough_4	70	homemade_pizza_dough_8	65
homemade_pizza_dough_4	78	homemade_pizza_dough_8	0
homemade_pizza_dough_4	95	homemade_pizza_dough_8	57
homemade_pizza_dough_4	104	homemade_pizza_dough_8	0
homemade_pizza_dough_4	110	homemade_pizza_dough_8	0
homemade_pizza_dough_4	116	homemade_pizza_dough_8	0
homemade_pizza_dough_4	125	homemade_pizza_dough_8	0
homemade_pizza_dough_4	159	homemade_pizza_dough_8	78
homemade_pizza_dough_4	131	homemade_pizza_dough_8	0
homemade_pizza_dough_4	169	homemade_pizza_dough_8	0
homemade_pizza_dough_0	6	homemade_pizza_dough_4	1
homemade_pizza_dough_0	27	homemade_pizza_dough_4	70
homemade_pizza_dough_0	57	homemade_pizza_dough_4	116
homemade_pizza_dough_0	64	homemade_pizza_dough_4	0
homemade_pizza_dough_0	66	homemade_pizza_dough_4	0
homemade_pizza_dough_0	73	homemade_pizza_dough_4	131
homemade_pizza_dough_0	84	homemade_pizza_dough_4	0
homemade_pizza_dough_0	91	homemade_pizza_dough_4	125
homemade_pizza_dough_0	119	homemade_pizza_dough_4	131
homemade_pizza_dough_0	122	homemade_pizza_dough_4	0
homemade_pizza_dough_0	127	homemade_pizza_dough_4	0
homemade_pizza_dough_0	135	homemade_pizza_dough_4	0
homemade_pizza_dough_0	138	homemade_pizza_dough_4	0
homemade_pizza_dough_0	152	homemade_pizza_dough_4	169
homemade_pizza_dough_0	160	homemade_pizza_dough_4	169
