pumpkin_chocolate_chip_bread_8	1	pumpkin_chocolate_chip_bread_9	0
pumpkin_chocolate_chip_bread_8	4	pumpkin_chocolate_chip_bread_9	40
pumpkin_chocolate_chip_bread_8	9	pumpkin_chocolate_chip_bread_9	11
pumpkin_chocolate_chip_bread_8	26	pumpkin_chocolate_chip_bread_9	11
pumpkin_chocolate_chip_bread_8	34	pumpkin_chocolate_chip_bread_9	18
pumpkin_chocolate_chip_bread_8	37	pumpkin_chocolate_chip_bread_9	18
pumpkin_chocolate_chip_bread_8	39	pumpkin_chocolate_chip_bread_9	30
pumpkin_chocolate_chip_bread_8	44	pumpkin_chocolate_chip_bread_9	37
pumpkin_chocolate_chip_bread_8	51	pumpkin_chocolate_chip_bread_9	54
pumpkin_chocolate_chip_bread_8	57	pumpkin_chocolate_chip_bread_9	0
pumpkin_chocolate_chip_bread_8	60	pumpkin_chocolate_chip_bread_9	0
pumpkin_chocolate_chip_bread_7	1	pumpkin_chocolate_chip_bread_2	1
pumpkin_chocolate_chip_bread_7	8	pumpkin_chocolate_chip_bread_2	0
pumpkin_chocolate_chip_bread_7	19	pumpkin_chocolate_chip_bread_2	8
pumpkin_chocolate_chip_bread_7	36	pumpkin_chocolate_chip_bread_2	32
pumpkin_chocolate_chip_bread_7	45	pumpkin_chocolate_chip_bread_2	32
pumpkin_chocolate_chip_bread_7	55	pumpkin_chocolate_chip_bread_2	32
pumpkin_chocolate_chip_bread_7	59	pumpkin_chocolate_chip_bread_2	32
pumpkin_chocolate_chip_bread_7	62	pumpkin_chocolate_chip_bread_2	59
pumpkin_chocolate_chip_bread_7	64	pumpkin_chocolate_chip_bread_2	32
pumpkin_chocolate_chip_bread_7	75	pumpkin_chocolate_chip_bread_2	32
pumpkin_chocolate_chip_bread_7	80	pumpkin_chocolate_chip_bread_2	61
pumpkin_chocolate_chip_bread_7	88	pumpkin_chocolate_chip_bread_2	67
pumpkin_chocolate_chip_bread_7	94	pumpkin_chocolate_chip_bread_2	80
pumpkin_chocolate_chip_bread_7	103	pumpkin_chocolate_chip_bread_2	0
pumpkin_chocolate_chip_bread_7	107	pumpkin_chocolate_chip_bread_2	0
pumpkin_chocolate_chip_bread_5	1	pumpkin_chocolate_chip_bread_7	36
pumpkin_chocolate_chip_bread_5	18	pumpkin_chocolate_chip_bread_7	36
pumpkin_chocolate_chip_bread_5	27	pumpkin_chocolate_chip_bread_7	36
pumpkin_chocolate_chip_bread_5	38	pumpkin_chocolate_chip_bread_7	80
pumpkin_chocolate_chip_bread_5	46	pumpkin_chocolate_chip_bread_7	80
pumpkin_chocolate_chip_bread_5	52	pumpkin_chocolate_chip_bread_7	0
pumpkin_chocolate_chip_bread_5	54	pumpkin_chocolate_chip_bread_7	88
pumpkin_chocolate_chip_bread_5	59	pumpkin_chocolate_chip_bread_7	8
pumpkin_chocolate_chip_bread_5	61	pumpkin_chocolate_chip_bread_7	0
pumpkin_chocolate_chip_bread_5	65	pumpkin_chocolate_chip_bread_7	94
pumpkin_chocolate_chip_bread_5	80	pumpkin_chocolate_chip_bread_7	103
pumpkin_chocolate_chip_bread_5	84	pumpkin_chocolate_chip_bread_7	107
pumpkin_chocolate_chip_bread_5	93	pumpkin_chocolate_chip_bread_7	0
pumpkin_chocolate_chip_bread_5	103	pumpkin_chocolate_chip_bread_7	0
pumpkin_chocolate_chip_bread_5	109	pumpkin_chocolate_chip_bread_7	0
pumpkin_chocolate_chip_bread_3	1	pumpkin_chocolate_chip_bread_5	0
pumpkin_chocolate_chip_bread_3	8	pumpkin_chocolate_chip_bread_5	59
pumpkin_chocolate_chip_bread_3	21	pumpkin_chocolate_chip_bread_5	0
pumpkin_chocolate_chip_bread_3	24	pumpkin_chocolate_chip_bread_5	1
pumpkin_chocolate_chip_bread_3	50	pumpkin_chocolate_chip_bread_5	18
pumpkin_chocolate_chip_bread_3	74	pumpkin_chocolate_chip_bread_5	27
pumpkin_chocolate_chip_bread_3	90	pumpkin_chocolate_chip_bread_5	38
pumpkin_chocolate_chip_bread_3	115	pumpkin_chocolate_chip_bread_5	0
pumpkin_chocolate_chip_bread_3	125	pumpkin_chocolate_chip_bread_5	54
pumpkin_chocolate_chip_bread_3	130	pumpkin_chocolate_chip_bread_5	0
pumpkin_chocolate_chip_bread_3	134	pumpkin_chocolate_chip_bread_5	65
pumpkin_chocolate_chip_bread_3	155	pumpkin_chocolate_chip_bread_5	80
pumpkin_chocolate_chip_bread_3	167	pumpkin_chocolate_chip_bread_5	93
pumpkin_chocolate_chip_bread_3	170	pumpkin_chocolate_chip_bread_5	93
pumpkin_chocolate_chip_bread_3	178	pumpkin_chocolate_chip_bread_5	103
pumpkin_chocolate_chip_bread_3	184	pumpkin_chocolate_chip_bread_5	109
