file1	token1	file2	token2
slow_cooker_chicken_tortilla_soup_4	11	slow_cooker_chicken_tortilla_soup_6	12
slow_cooker_chicken_tortilla_soup_4	30	slow_cooker_chicken_tortilla_soup_6	37
slow_cooker_chicken_tortilla_soup_4	33	slow_cooker_chicken_tortilla_soup_6	40
slow_cooker_chicken_tortilla_soup_4	39	slow_cooker_chicken_tortilla_soup_6	0
slow_cooker_chicken_tortilla_soup_4	48	slow_cooker_chicken_tortilla_soup_6	69
slow_cooker_chicken_tortilla_soup_4	51	slow_cooker_chicken_tortilla_soup_6	63
slow_cooker_chicken_tortilla_soup_4	64	slow_cooker_chicken_tortilla_soup_6	40
slow_cooker_chicken_tortilla_soup_10	9	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	15	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	17	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	25	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	26	slow_cooker_chicken_tortilla_soup_2	16
slow_cooker_chicken_tortilla_soup_10	30	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	37	slow_cooker_chicken_tortilla_soup_2	23
slow_cooker_chicken_tortilla_soup_10	46	slow_cooker_chicken_tortilla_soup_2	23
slow_cooker_chicken_tortilla_soup_10	51	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	54	slow_cooker_chicken_tortilla_soup_2	1
slow_cooker_chicken_tortilla_soup_10	58	slow_cooker_chicken_tortilla_soup_2	40
slow_cooker_chicken_tortilla_soup_10	62	slow_cooker_chicken_tortilla_soup_2	42
slow_cooker_chicken_tortilla_soup_10	75	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	78	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	80	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	93	slow_cooker_chicken_tortilla_soup_2	34
slow_cooker_chicken_tortilla_soup_10	95	slow_cooker_chicken_tortilla_soup_2	93
slow_cooker_chicken_tortilla_soup_10	99	slow_cooker_chicken_tortilla_soup_2	0
slow_cooker_chicken_tortilla_soup_10	102	slow_cooker_chicken_tortilla_soup_2	106
slow_cooker_chicken_tortilla_soup_1	1	slow_cooker_chicken_tortilla_soup_10	54
slow_cooker_chicken_tortilla_soup_1	13	slow_cooker_chicken_tortilla_soup_10	37
slow_cooker_chicken_tortilla_soup_1	27	slow_cooker_chicken_tortilla_soup_10	26
slow_cooker_chicken_tortilla_soup_1	32	slow_cooker_chicken_tortilla_soup_10	30
slow_cooker_chicken_tortilla_soup_1	37	slow_cooker_chicken_tortilla_soup_10	58
slow_cooker_chicken_tortilla_soup_1	42	slow_cooker_chicken_tortilla_soup_10	62
slow_cooker_chicken_tortilla_soup_1	58	slow_cooker_chicken_tortilla_soup_10	75
slow_cooker_chicken_tortilla_soup_1	66	slow_cooker_chicken_tortilla_soup_10	78
slow_cooker_chicken_tortilla_soup_1	72	slow_cooker_chicken_tortilla_soup_10	80
slow_cooker_chicken_tortilla_soup_1	84	slow_cooker_chicken_tortilla_soup_10	93
slow_cooker_chicken_tortilla_soup_1	95	slow_cooker_chicken_tortilla_soup_10	78
slow_cooker_chicken_tortilla_soup_1	96	slow_cooker_chicken_tortilla_soup_10	80
slow_cooker_chicken_tortilla_soup_1	105	slow_cooker_chicken_tortilla_soup_10	80
slow_cooker_chicken_tortilla_soup_1	116	slow_cooker_chicken_tortilla_soup_10	95
slow_cooker_chicken_tortilla_soup_1	125	slow_cooker_chicken_tortilla_soup_10	99
slow_cooker_chicken_tortilla_soup_1	133	slow_cooker_chicken_tortilla_soup_10	51
slow_cooker_chicken_tortilla_soup_1	136	slow_cooker_chicken_tortilla_soup_10	102
slow_cooker_chicken_tortilla_soup_1	138	slow_cooker_chicken_tortilla_soup_10	0
slow_cooker_chicken_tortilla_soup_5	1	slow_cooker_chicken_tortilla_soup_4	7
slow_cooker_chicken_tortilla_soup_5	9	slow_cooker_chicken_tortilla_soup_4	44
slow_cooker_chicken_tortilla_soup_5	13	slow_cooker_chicken_tortilla_soup_4	11
slow_cooker_chicken_tortilla_soup_5	37	slow_cooker_chicken_tortilla_soup_4	0
slow_cooker_chicken_tortilla_soup_5	40	slow_cooker_chicken_tortilla_soup_4	0
slow_cooker_chicken_tortilla_soup_5	43	slow_cooker_chicken_tortilla_soup_4	33
slow_cooker_chicken_tortilla_soup_5	48	slow_cooker_chicken_tortilla_soup_4	30
slow_cooker_chicken_tortilla_soup_5	54	slow_cooker_chicken_tortilla_soup_4	0
slow_cooker_chicken_tortilla_soup_5	56	slow_cooker_chicken_tortilla_soup_4	48
slow_cooker_chicken_tortilla_soup_5	66	slow_cooker_chicken_tortilla_soup_4	51
slow_cooker_chicken_tortilla_soup_5	90	slow_cooker_chicken_tortilla_soup_4	0
slow_cooker_chicken_tortilla_soup_2	1	slow_cooker_chicken_tortilla_soup_3	1
slow_cooker_chicken_tortilla_soup_2	16	slow_cooker_chicken_tortilla_soup_3	15
slow_cooker_chicken_tortilla_soup_2	23	slow_cooker_chicken_tortilla_soup_3	22
slow_cooker_chicken_tortilla_soup_2	34	slow_cooker_chicken_tortilla_soup_3	33
slow_cooker_chicken_tortilla_soup_2	40	slow_cooker_chicken_tortilla_soup_3	39
slow_cooker_chicken_tortilla_soup_2	42	slow_cooker_chicken_tortilla_soup_3	41
slow_cooker_chicken_tortilla_soup_2	61	slow_cooker_chicken_tortilla_soup_3	57
slow_cooker_chicken_tortilla_soup_2	74	slow_cooker_chicken_tortilla_soup_3	63
slow_cooker_chicken_tortilla_soup_2	82	slow_cooker_chicken_tortilla_soup_3	72
slow_cooker_chicken_tortilla_soup_2	87	slow_cooker_chicken_tortilla_soup_3	77
slow_cooker_chicken_tortilla_soup_2	93	slow_cooker_chicken_tortilla_soup_3	82
slow_cooker_chicken_tortilla_soup_2	95	slow_cooker_chicken_tortilla_soup_3	57
slow_cooker_chicken_tortilla_soup_2	106	slow_cooker_chicken_tortilla_soup_3	92
slow_cooker_chicken_tortilla_soup_2	107	slow_cooker_chicken_tortilla_soup_3	93
slow_cooker_chicken_tortilla_soup_3	1	slow_cooker_chicken_tortilla_soup_5	1
slow_cooker_chicken_tortilla_soup_3	15	slow_cooker_chicken_tortilla_soup_5	1
slow_cooker_chicken_tortilla_soup_3	22	slow_cooker_chicken_tortilla_soup_5	0
slow_cooker_chicken_tortilla_soup_3	33	slow_cooker_chicken_tortilla_soup_5	9
slow_cooker_chicken_tortilla_soup_3	39	slow_cooker_chicken_tortilla_soup_5	0
slow_cooker_chicken_tortilla_soup_3	41	slow_cooker_chicken_tortilla_soup_5	13
slow_cooker_chicken_tortilla_soup_3	57	slow_cooker_chicken_tortilla_soup_5	0
slow_cooker_chicken_tortilla_soup_3	63	slow_cooker_chicken_tortilla_soup_5	0
slow_cooker_chicken_tortilla_soup_3	72	slow_cooker_chicken_tortilla_soup_5	0
slow_cooker_chicken_tortilla_soup_3	77	slow_cooker_chicken_tortilla_soup_5	0
slow_cooker_chicken_tortilla_soup_3	82	slow_cooker_chicken_tortilla_soup_5	13
slow_cooker_chicken_tortilla_soup_3	92	slow_cooker_chicken_tortilla_soup_5	56
slow_cooker_chicken_tortilla_soup_3	93	slow_cooker_chicken_tortilla_soup_5	66
